"Notes"	"Yearly July 1st Estimates"	"Yearly July 1st Estimates Code"	"Age"	"Age Code"	"Gender"	"Gender Code"	Population
	"1999"	"1999"	"41 years"	"41"	"Female"	"F"	2250723
	"1999"	"1999"	"41 years"	"41"	"Male"	"M"	2211175
	"1999"	"1999"	"42 years"	"42"	"Female"	"F"	2271051
	"1999"	"1999"	"42 years"	"42"	"Male"	"M"	2235880
	"1999"	"1999"	"43 years"	"43"	"Female"	"F"	2179527
	"1999"	"1999"	"43 years"	"43"	"Male"	"M"	2118325
	"1999"	"1999"	"44 years"	"44"	"Female"	"F"	2152981
	"1999"	"1999"	"44 years"	"44"	"Male"	"M"	2106941
	"1999"	"1999"	"45 years"	"45"	"Female"	"F"	2146028
	"1999"	"1999"	"45 years"	"45"	"Male"	"M"	2099854
	"1999"	"1999"	"46 years"	"46"	"Female"	"F"	2031823
	"1999"	"1999"	"46 years"	"46"	"Male"	"M"	1963127
	"1999"	"1999"	"47 years"	"47"	"Female"	"F"	2002180
	"1999"	"1999"	"47 years"	"47"	"Male"	"M"	1934967
	"1999"	"1999"	"48 years"	"48"	"Female"	"F"	1889850
	"1999"	"1999"	"48 years"	"48"	"Male"	"M"	1820806
	"1999"	"1999"	"49 years"	"49"	"Female"	"F"	1917853
	"1999"	"1999"	"49 years"	"49"	"Male"	"M"	1847719
	"1999"	"1999"	"50 years"	"50"	"Female"	"F"	1915145
	"1999"	"1999"	"50 years"	"50"	"Male"	"M"	1847555
	"1999"	"1999"	"51 years"	"51"	"Female"	"F"	1839362
	"1999"	"1999"	"51 years"	"51"	"Male"	"M"	1762492
	"1999"	"1999"	"52 years"	"52"	"Female"	"F"	1972464
	"1999"	"1999"	"52 years"	"52"	"Male"	"M"	1900702
	"1999"	"1999"	"53 years"	"53"	"Female"	"F"	1430150
	"1999"	"1999"	"53 years"	"53"	"Male"	"M"	1355175
	"1999"	"1999"	"54 years"	"54"	"Female"	"F"	1487450
	"1999"	"1999"	"54 years"	"54"	"Male"	"M"	1413117
	"1999"	"1999"	"55 years"	"55"	"Female"	"F"	1468560
	"1999"	"1999"	"55 years"	"55"	"Male"	"M"	1390616
	"1999"	"1999"	"56 years"	"56"	"Female"	"F"	1510736
	"1999"	"1999"	"56 years"	"56"	"Male"	"M"	1423773
	"1999"	"1999"	"57 years"	"57"	"Female"	"F"	1327155
	"1999"	"1999"	"57 years"	"57"	"Male"	"M"	1234061
	"1999"	"1999"	"58 years"	"58"	"Female"	"F"	1252109
	"1999"	"1999"	"58 years"	"58"	"Male"	"M"	1160403
	"1999"	"1999"	"59 years"	"59"	"Female"	"F"	1206474
	"1999"	"1999"	"59 years"	"59"	"Male"	"M"	1110934
	"1999"	"1999"	"60 years"	"60"	"Female"	"F"	1205799
	"1999"	"1999"	"60 years"	"60"	"Male"	"M"	1107631
	"1999"	"1999"	"61 years"	"61"	"Female"	"F"	1138272
	"1999"	"1999"	"61 years"	"61"	"Male"	"M"	1040279
	"1999"	"1999"	"62 years"	"62"	"Female"	"F"	1089367
	"1999"	"1999"	"62 years"	"62"	"Male"	"M"	986960
	"1999"	"1999"	"63 years"	"63"	"Female"	"F"	1083500
	"1999"	"1999"	"63 years"	"63"	"Male"	"M"	971465
	"1999"	"1999"	"64 years"	"64"	"Female"	"F"	1096791
	"1999"	"1999"	"64 years"	"64"	"Male"	"M"	973141
	"1999"	"1999"	"65 years"	"65"	"Female"	"F"	1018034
	"1999"	"1999"	"65 years"	"65"	"Male"	"M"	895420
	"1999"	"1999"	"66 years"	"66"	"Female"	"F"	1018914
	"1999"	"1999"	"66 years"	"66"	"Male"	"M"	877447
	"1999"	"1999"	"67 years"	"67"	"Female"	"F"	1035759
	"1999"	"1999"	"67 years"	"67"	"Male"	"M"	880924
	"1999"	"1999"	"68 years"	"68"	"Female"	"F"	1038635
	"1999"	"1999"	"68 years"	"68"	"Male"	"M"	879176
	"1999"	"1999"	"69 years"	"69"	"Female"	"F"	1030646
	"1999"	"1999"	"69 years"	"69"	"Male"	"M"	866543
	"1999"	"1999"	"70 years"	"70"	"Female"	"F"	1036615
	"1999"	"1999"	"70 years"	"70"	"Male"	"M"	835920
	"1999"	"1999"	"71 years"	"71"	"Female"	"F"	1013700
	"1999"	"1999"	"71 years"	"71"	"Male"	"M"	817115
	"1999"	"1999"	"72 years"	"72"	"Female"	"F"	984670
	"1999"	"1999"	"72 years"	"72"	"Male"	"M"	766712
	"1999"	"1999"	"73 years"	"73"	"Female"	"F"	969353
	"1999"	"1999"	"73 years"	"73"	"Male"	"M"	745037
	"1999"	"1999"	"74 years"	"74"	"Female"	"F"	979098
	"1999"	"1999"	"74 years"	"74"	"Male"	"M"	729191
	"1999"	"1999"	"75 years"	"75"	"Female"	"F"	947146
	"1999"	"1999"	"75 years"	"75"	"Male"	"M"	690588
	"1999"	"1999"	"76 years"	"76"	"Female"	"F"	899769
	"1999"	"1999"	"76 years"	"76"	"Male"	"M"	639518
	"1999"	"1999"	"77 years"	"77"	"Female"	"F"	882594
	"1999"	"1999"	"77 years"	"77"	"Male"	"M"	616768
	"1999"	"1999"	"78 years"	"78"	"Female"	"F"	837925
	"1999"	"1999"	"78 years"	"78"	"Male"	"M"	569315
	"1999"	"1999"	"79 years"	"79"	"Female"	"F"	763787
	"1999"	"1999"	"79 years"	"79"	"Male"	"M"	495196
	"1999"	"1999"	"80 years"	"80"	"Female"	"F"	729846
	"1999"	"1999"	"80 years"	"80"	"Male"	"M"	459536
	"1999"	"1999"	"81 years"	"81"	"Female"	"F"	653248
	"1999"	"1999"	"81 years"	"81"	"Male"	"M"	394017
	"1999"	"1999"	"82 years"	"82"	"Female"	"F"	610394
	"1999"	"1999"	"82 years"	"82"	"Male"	"M"	361782
	"1999"	"1999"	"83 years"	"83"	"Female"	"F"	563499
	"1999"	"1999"	"83 years"	"83"	"Male"	"M"	311593
	"1999"	"1999"	"84 years"	"84"	"Female"	"F"	522990
	"1999"	"1999"	"84 years"	"84"	"Male"	"M"	275403
	"1999"	"1999"	"85+ years"	"85+"	"Female"	"F"	2960708
	"1999"	"1999"	"85+ years"	"85+"	"Male"	"M"	1193310
	"2000"	"2000"	"< 1 year"	"0"	"Female"	"F"	1881822
	"2000"	"2000"	"< 1 year"	"0"	"Male"	"M"	1974134
	"2000"	"2000"	"1 year"	"1"	"Female"	"F"	1856084
	"2000"	"2000"	"1 year"	"1"	"Male"	"M"	1942607
	"2000"	"2000"	"2 years"	"2"	"Female"	"F"	1856028
	"2000"	"2000"	"2 years"	"2"	"Male"	"M"	1944116
	"2000"	"2000"	"3 years"	"3"	"Female"	"F"	1868411
	"2000"	"2000"	"3 years"	"3"	"Male"	"M"	1952707
	"2000"	"2000"	"4 years"	"4"	"Female"	"F"	1905329
	"2000"	"2000"	"4 years"	"4"	"Male"	"M"	1997055
	"2000"	"2000"	"5 years"	"5"	"Female"	"F"	1935394
	"2000"	"2000"	"5 years"	"5"	"Male"	"M"	2032440
	"2000"	"2000"	"6 years"	"6"	"Female"	"F"	1953990
	"2000"	"2000"	"6 years"	"6"	"Male"	"M"	2050345
	"2000"	"2000"	"7 years"	"7"	"Female"	"F"	1994375
	"2000"	"2000"	"7 years"	"7"	"Male"	"M"	2097092
	"2000"	"2000"	"8 years"	"8"	"Female"	"F"	2034171
	"2000"	"2000"	"8 years"	"8"	"Male"	"M"	2130700
	"2000"	"2000"	"9 years"	"9"	"Female"	"F"	2066565
	"2000"	"2000"	"9 years"	"9"	"Male"	"M"	2168780
	"2000"	"2000"	"10 years"	"10"	"Female"	"F"	2104606
	"2000"	"2000"	"10 years"	"10"	"Male"	"M"	2213934
	"2000"	"2000"	"11 years"	"11"	"Female"	"F"	2024968
	"2000"	"2000"	"11 years"	"11"	"Male"	"M"	2126985
	"2000"	"2000"	"12 years"	"12"	"Female"	"F"	1992676
	"2000"	"2000"	"12 years"	"12"	"Male"	"M"	2092056
	"2000"	"2000"	"13 years"	"13"	"Female"	"F"	1968495
	"2000"	"2000"	"13 years"	"13"	"Male"	"M"	2066123
	"2000"	"2000"	"14 years"	"14"	"Female"	"F"	1972309
	"2000"	"2000"	"14 years"	"14"	"Male"	"M"	2075544
	"2000"	"2000"	"15 years"	"15"	"Female"	"F"	1975945
	"2000"	"2000"	"15 years"	"15"	"Male"	"M"	2088733
	"2000"	"2000"	"16 years"	"16"	"Female"	"F"	1930536
	"2000"	"2000"	"16 years"	"16"	"Male"	"M"	2052755
	"2000"	"2000"	"17 years"	"17"	"Female"	"F"	1955285
	"2000"	"2000"	"17 years"	"17"	"Male"	"M"	2093094
	"2000"	"2000"	"18 years"	"18"	"Female"	"F"	1978529
	"2000"	"2000"	"18 years"	"18"	"Male"	"M"	2101077
	"2000"	"2000"	"19 years"	"19"	"Female"	"F"	2014637
	"2000"	"2000"	"19 years"	"19"	"Male"	"M"	2104364
	"2000"	"2000"	"20 years"	"20"	"Female"	"F"	2005616
	"2000"	"2000"	"20 years"	"20"	"Male"	"M"	2095670
	"2000"	"2000"	"21 years"	"21"	"Female"	"F"	1900333
	"2000"	"2000"	"21 years"	"21"	"Male"	"M"	1993520
	"2000"	"2000"	"22 years"	"22"	"Female"	"F"	1842418
	"2000"	"2000"	"22 years"	"22"	"Male"	"M"	1928772
	"2000"	"2000"	"23 years"	"23"	"Female"	"F"	1822223
	"2000"	"2000"	"23 years"	"23"	"Male"	"M"	1900229
	"2000"	"2000"	"24 years"	"24"	"Female"	"F"	1779224
	"2000"	"2000"	"24 years"	"24"	"Male"	"M"	1848662
	"2000"	"2000"	"25 years"	"25"	"Female"	"F"	1841961
	"2000"	"2000"	"25 years"	"25"	"Male"	"M"	1905777
	"2000"	"2000"	"26 years"	"26"	"Female"	"F"	1797109
	"2000"	"2000"	"26 years"	"26"	"Male"	"M"	1846928
	"2000"	"2000"	"27 years"	"27"	"Female"	"F"	1854768
	"2000"	"2000"	"27 years"	"27"	"Male"	"M"	1892865
	"2000"	"2000"	"28 years"	"28"	"Female"	"F"	1955402
	"2000"	"2000"	"28 years"	"28"	"Male"	"M"	1991941
	"2000"	"2000"	"29 years"	"29"	"Female"	"F"	2083133
	"2000"	"2000"	"29 years"	"29"	"Male"	"M"	2110379
	"2000"	"2000"	"30 years"	"30"	"Female"	"F"	2122669
	"2000"	"2000"	"30 years"	"30"	"Male"	"M"	2175073
	"2000"	"2000"	"31 years"	"31"	"Female"	"F"	2014471
	"2000"	"2000"	"31 years"	"31"	"Male"	"M"	2048286
	"2000"	"2000"	"32 years"	"32"	"Female"	"F"	1987857
	"2000"	"2000"	"32 years"	"32"	"Male"	"M"	2011411
	"2000"	"2000"	"33 years"	"33"	"Female"	"F"	2004450
	"2000"	"2000"	"33 years"	"33"	"Male"	"M"	2014667
	"2000"	"2000"	"34 years"	"34"	"Female"	"F"	2065746
	"2000"	"2000"	"34 years"	"34"	"Male"	"M"	2079604
	"2000"	"2000"	"35 years"	"35"	"Female"	"F"	2216600
	"2000"	"2000"	"35 years"	"35"	"Male"	"M"	2229957
	"2000"	"2000"	"36 years"	"36"	"Female"	"F"	2268388
	"2000"	"2000"	"36 years"	"36"	"Male"	"M"	2260596
	"2000"	"2000"	"37 years"	"37"	"Female"	"F"	2271871
	"2000"	"2000"	"37 years"	"37"	"Male"	"M"	2251740
	"2000"	"2000"	"38 years"	"38"	"Female"	"F"	2282651
	"2000"	"2000"	"38 years"	"38"	"Male"	"M"	2264584
	"2000"	"2000"	"39 years"	"39"	"Female"	"F"	2318241
	"2000"	"2000"	"39 years"	"39"	"Male"	"M"	2286224
	"2000"	"2000"	"40 years"	"40"	"Female"	"F"	2354123
	"2000"	"2000"	"40 years"	"40"	"Male"	"M"	2342182
	"2000"	"2000"	"41 years"	"41"	"Female"	"F"	2274313
	"2000"	"2000"	"41 years"	"41"	"Male"	"M"	2238985
	"2000"	"2000"	"42 years"	"42"	"Female"	"F"	2278710
	"2000"	"2000"	"42 years"	"42"	"Male"	"M"	2243745
	"2000"	"2000"	"43 years"	"43"	"Female"	"F"	2263146
	"2000"	"2000"	"43 years"	"43"	"Male"	"M"	2213710
	"2000"	"2000"	"44 years"	"44"	"Female"	"F"	2181264
	"2000"	"2000"	"44 years"	"44"	"Male"	"M"	2127813
	"2000"	"2000"	"45 years"	"45"	"Female"	"F"	2188420
	"2000"	"2000"	"45 years"	"45"	"Male"	"M"	2146851
	"2000"	"2000"	"46 years"	"46"	"Female"	"F"	2109380
	"2000"	"2000"	"46 years"	"46"	"Male"	"M"	2045796
	"2000"	"2000"	"47 years"	"47"	"Female"	"F"	2047037
	"2000"	"2000"	"47 years"	"47"	"Male"	"M"	1978294
	"2000"	"2000"	"48 years"	"48"	"Female"	"F"	1981820
	"2000"	"2000"	"48 years"	"48"	"Male"	"M"	1916575
	"2000"	"2000"	"49 years"	"49"	"Female"	"F"	1939477
	"2000"	"2000"	"49 years"	"49"	"Male"	"M"	1865877
	"2000"	"2000"	"50 years"	"50"	"Female"	"F"	1933735
	"2000"	"2000"	"50 years"	"50"	"Male"	"M"	1866324
	"2000"	"2000"	"51 years"	"51"	"Female"	"F"	1869897
	"2000"	"2000"	"51 years"	"51"	"Male"	"M"	1793558
	"2000"	"2000"	"52 years"	"52"	"Female"	"F"	1857375
	"2000"	"2000"	"52 years"	"52"	"Male"	"M"	1780544
	"2000"	"2000"	"53 years"	"53"	"Female"	"F"	1947877
	"2000"	"2000"	"53 years"	"53"	"Male"	"M"	1868259
	"2000"	"2000"	"54 years"	"54"	"Female"	"F"	1467178
	"2000"	"2000"	"54 years"	"54"	"Male"	"M"	1394700
	"2000"	"2000"	"55 years"	"55"	"Female"	"F"	1465581
	"2000"	"2000"	"55 years"	"55"	"Male"	"M"	1388812
	"2000"	"2000"	"56 years"	"56"	"Female"	"F"	1451658
	"2000"	"2000"	"56 years"	"56"	"Male"	"M"	1365672
	"2000"	"2000"	"57 years"	"57"	"Female"	"F"	1504630
	"2000"	"2000"	"57 years"	"57"	"Male"	"M"	1409060
	"2000"	"2000"	"58 years"	"58"	"Female"	"F"	1338007
	"2000"	"2000"	"58 years"	"58"	"Male"	"M"	1242476
	"2000"	"2000"	"59 years"	"59"	"Female"	"F"	1248733
	"2000"	"2000"	"59 years"	"59"	"Male"	"M"	1151308
	"2000"	"2000"	"60 years"	"60"	"Female"	"F"	1218334
	"2000"	"2000"	"60 years"	"60"	"Male"	"M"	1119568
	"2000"	"2000"	"61 years"	"61"	"Female"	"F"	1162793
	"2000"	"2000"	"61 years"	"61"	"Male"	"M"	1067425
	"2000"	"2000"	"62 years"	"62"	"Female"	"F"	1148255
	"2000"	"2000"	"62 years"	"62"	"Male"	"M"	1042104
	"2000"	"2000"	"63 years"	"63"	"Female"	"F"	1089580
	"2000"	"2000"	"63 years"	"63"	"Male"	"M"	979869
	"2000"	"2000"	"64 years"	"64"	"Female"	"F"	1077244
	"2000"	"2000"	"64 years"	"64"	"Male"	"M"	957957
	"2000"	"2000"	"65 years"	"65"	"Female"	"F"	1085306
	"2000"	"2000"	"65 years"	"65"	"Male"	"M"	954031
	"2000"	"2000"	"66 years"	"66"	"Female"	"F"	1003753
	"2000"	"2000"	"66 years"	"66"	"Male"	"M"	873031
	"2000"	"2000"	"67 years"	"67"	"Female"	"F"	1013867
	"2000"	"2000"	"67 years"	"67"	"Male"	"M"	869025
	"2000"	"2000"	"68 years"	"68"	"Female"	"F"	1010761
	"2000"	"2000"	"68 years"	"68"	"Male"	"M"	857003
	"2000"	"2000"	"69 years"	"69"	"Female"	"F"	1011745
	"2000"	"2000"	"69 years"	"69"	"Male"	"M"	845387
	"2000"	"2000"	"70 years"	"70"	"Female"	"F"	1035444
	"2000"	"2000"	"70 years"	"70"	"Male"	"M"	848854
	"2000"	"2000"	"71 years"	"71"	"Female"	"F"	988614
	"2000"	"2000"	"71 years"	"71"	"Male"	"M"	799703
	"2000"	"2000"	"72 years"	"72"	"Female"	"F"	994611
	"2000"	"2000"	"72 years"	"72"	"Male"	"M"	787324
	"2000"	"2000"	"73 years"	"73"	"Female"	"F"	977727
	"2000"	"2000"	"73 years"	"73"	"Male"	"M"	757651
	"2000"	"2000"	"74 years"	"74"	"Female"	"F"	953498
	"2000"	"2000"	"74 years"	"74"	"Male"	"M"	716602
	"2000"	"2000"	"75 years"	"75"	"Female"	"F"	953983
	"2000"	"2000"	"75 years"	"75"	"Male"	"M"	695724
	"2000"	"2000"	"76 years"	"76"	"Female"	"F"	916568
	"2000"	"2000"	"76 years"	"76"	"Male"	"M"	651889
	"2000"	"2000"	"77 years"	"77"	"Female"	"F"	866263
	"2000"	"2000"	"77 years"	"77"	"Male"	"M"	606473
	"2000"	"2000"	"78 years"	"78"	"Female"	"F"	843792
	"2000"	"2000"	"78 years"	"78"	"Male"	"M"	573878
	"2000"	"2000"	"79 years"	"79"	"Female"	"F"	801131
	"2000"	"2000"	"79 years"	"79"	"Male"	"M"	528918
	"2000"	"2000"	"80 years"	"80"	"Female"	"F"	753040
	"2000"	"2000"	"80 years"	"80"	"Male"	"M"	476213
	"2000"	"2000"	"81 years"	"81"	"Female"	"F"	661144
	"2000"	"2000"	"81 years"	"81"	"Male"	"M"	404997
	"2000"	"2000"	"82 years"	"82"	"Female"	"F"	629452
	"2000"	"2000"	"82 years"	"82"	"Male"	"M"	372852
	"2000"	"2000"	"83 years"	"83"	"Female"	"F"	564938
	"2000"	"2000"	"83 years"	"83"	"Male"	"M"	319064
	"2000"	"2000"	"84 years"	"84"	"Female"	"F"	522953
	"2000"	"2000"	"84 years"	"84"	"Male"	"M"	279887
	"2000"	"2000"	"85+ years"	"85+"	"Female"	"F"	3026561
	"2000"	"2000"	"85+ years"	"85+"	"Male"	"M"	1235911
	"2001"	"2001"	"< 1 year"	"0"	"Female"	"F"	1962905
	"2001"	"2001"	"< 1 year"	"0"	"Male"	"M"	2049753
	"2001"	"2001"	"1 year"	"1"	"Female"	"F"	1882601
	"2001"	"2001"	"1 year"	"1"	"Male"	"M"	1972806
	"2001"	"2001"	"2 years"	"2"	"Female"	"F"	1857181
	"2001"	"2001"	"2 years"	"2"	"Male"	"M"	1942915
	"2001"	"2001"	"3 years"	"3"	"Female"	"F"	1857443
	"2001"	"2001"	"3 years"	"3"	"Male"	"M"	1945267
	"2001"	"2001"	"4 years"	"4"	"Female"	"F"	1871311
	"2001"	"2001"	"4 years"	"4"	"Male"	"M"	1956035
	"2001"	"2001"	"5 years"	"5"	"Female"	"F"	1909212
	"2001"	"2001"	"5 years"	"5"	"Male"	"M"	2000821
	"2001"	"2001"	"6 years"	"6"	"Female"	"F"	1937940
	"2001"	"2001"	"6 years"	"6"	"Male"	"M"	2034568
	"2001"	"2001"	"7 years"	"7"	"Female"	"F"	1958002
	"2001"	"2001"	"7 years"	"7"	"Male"	"M"	2054047
	"2001"	"2001"	"8 years"	"8"	"Female"	"F"	1998184
	"2001"	"2001"	"8 years"	"8"	"Male"	"M"	2101358
	"2001"	"2001"	"9 years"	"9"	"Female"	"F"	2040960
	"2001"	"2001"	"9 years"	"9"	"Male"	"M"	2138270
	"2001"	"2001"	"10 years"	"10"	"Female"	"F"	2087011
	"2001"	"2001"	"10 years"	"10"	"Male"	"M"	2190238
	"2001"	"2001"	"11 years"	"11"	"Female"	"F"	2117318
	"2001"	"2001"	"11 years"	"11"	"Male"	"M"	2227595
	"2001"	"2001"	"12 years"	"12"	"Female"	"F"	2040841
	"2001"	"2001"	"12 years"	"12"	"Male"	"M"	2143114
	"2001"	"2001"	"13 years"	"13"	"Female"	"F"	2006423
	"2001"	"2001"	"13 years"	"13"	"Male"	"M"	2106768
	"2001"	"2001"	"14 years"	"14"	"Female"	"F"	1979876
	"2001"	"2001"	"14 years"	"14"	"Male"	"M"	2079494
	"2001"	"2001"	"15 years"	"15"	"Female"	"F"	1987434
	"2001"	"2001"	"15 years"	"15"	"Male"	"M"	2096444
	"2001"	"2001"	"16 years"	"16"	"Female"	"F"	1992853
	"2001"	"2001"	"16 years"	"16"	"Male"	"M"	2115451
	"2001"	"2001"	"17 years"	"17"	"Female"	"F"	1947338
	"2001"	"2001"	"17 years"	"17"	"Male"	"M"	2081398
	"2001"	"2001"	"18 years"	"18"	"Female"	"F"	1977996
	"2001"	"2001"	"18 years"	"18"	"Male"	"M"	2124855
	"2001"	"2001"	"19 years"	"19"	"Female"	"F"	2003276
	"2001"	"2001"	"19 years"	"19"	"Male"	"M"	2129239
	"2001"	"2001"	"20 years"	"20"	"Female"	"F"	2034401
	"2001"	"2001"	"20 years"	"20"	"Male"	"M"	2122324
	"2001"	"2001"	"21 years"	"21"	"Female"	"F"	2025446
	"2001"	"2001"	"21 years"	"21"	"Male"	"M"	2107865
	"2001"	"2001"	"22 years"	"22"	"Female"	"F"	1916731
	"2001"	"2001"	"22 years"	"22"	"Male"	"M"	2002585
	"2001"	"2001"	"23 years"	"23"	"Female"	"F"	1860062
	"2001"	"2001"	"23 years"	"23"	"Male"	"M"	1938492
	"2001"	"2001"	"24 years"	"24"	"Female"	"F"	1840310
	"2001"	"2001"	"24 years"	"24"	"Male"	"M"	1909070
	"2001"	"2001"	"25 years"	"25"	"Female"	"F"	1800155
	"2001"	"2001"	"25 years"	"25"	"Male"	"M"	1859564
	"2001"	"2001"	"26 years"	"26"	"Female"	"F"	1858168
	"2001"	"2001"	"26 years"	"26"	"Male"	"M"	1909984
	"2001"	"2001"	"27 years"	"27"	"Female"	"F"	1814890
	"2001"	"2001"	"27 years"	"27"	"Male"	"M"	1853810
	"2001"	"2001"	"28 years"	"28"	"Female"	"F"	1867542
	"2001"	"2001"	"28 years"	"28"	"Male"	"M"	1898587
	"2001"	"2001"	"29 years"	"29"	"Female"	"F"	1962358
	"2001"	"2001"	"29 years"	"29"	"Male"	"M"	1994289
	"2001"	"2001"	"30 years"	"30"	"Female"	"F"	2096477
	"2001"	"2001"	"30 years"	"30"	"Male"	"M"	2121783
	"2001"	"2001"	"31 years"	"31"	"Female"	"F"	2128146
	"2001"	"2001"	"31 years"	"31"	"Male"	"M"	2174543
	"2001"	"2001"	"32 years"	"32"	"Female"	"F"	2026967
	"2001"	"2001"	"32 years"	"32"	"Male"	"M"	2055935
	"2001"	"2001"	"33 years"	"33"	"Female"	"F"	1998254
	"2001"	"2001"	"33 years"	"33"	"Male"	"M"	2016658
	"2001"	"2001"	"34 years"	"34"	"Female"	"F"	2014086
	"2001"	"2001"	"34 years"	"34"	"Male"	"M"	2019326
	"2001"	"2001"	"35 years"	"35"	"Female"	"F"	2075753
	"2001"	"2001"	"35 years"	"35"	"Male"	"M"	2085387
	"2001"	"2001"	"36 years"	"36"	"Female"	"F"	2225186
	"2001"	"2001"	"36 years"	"36"	"Male"	"M"	2232492
	"2001"	"2001"	"37 years"	"37"	"Female"	"F"	2274547
	"2001"	"2001"	"37 years"	"37"	"Male"	"M"	2260101
	"2001"	"2001"	"38 years"	"38"	"Female"	"F"	2277958
	"2001"	"2001"	"38 years"	"38"	"Male"	"M"	2251371
	"2001"	"2001"	"39 years"	"39"	"Female"	"F"	2288066
	"2001"	"2001"	"39 years"	"39"	"Male"	"M"	2265057
	"2001"	"2001"	"40 years"	"40"	"Female"	"F"	2322098
	"2001"	"2001"	"40 years"	"40"	"Male"	"M"	2284503
	"2001"	"2001"	"41 years"	"41"	"Female"	"F"	2358452
	"2001"	"2001"	"41 years"	"41"	"Male"	"M"	2342019
	"2001"	"2001"	"42 years"	"42"	"Female"	"F"	2276695
	"2001"	"2001"	"42 years"	"42"	"Male"	"M"	2237740
	"2001"	"2001"	"43 years"	"43"	"Female"	"F"	2281350
	"2001"	"2001"	"43 years"	"43"	"Male"	"M"	2242083
	"2001"	"2001"	"44 years"	"44"	"Female"	"F"	2262324
	"2001"	"2001"	"44 years"	"44"	"Male"	"M"	2208570
	"2001"	"2001"	"45 years"	"45"	"Female"	"F"	2180011
	"2001"	"2001"	"45 years"	"45"	"Male"	"M"	2121944
	"2001"	"2001"	"46 years"	"46"	"Female"	"F"	2188271
	"2001"	"2001"	"46 years"	"46"	"Male"	"M"	2143311
	"2001"	"2001"	"47 years"	"47"	"Female"	"F"	2109830
	"2001"	"2001"	"47 years"	"47"	"Male"	"M"	2042517
	"2001"	"2001"	"48 years"	"48"	"Female"	"F"	2046074
	"2001"	"2001"	"48 years"	"48"	"Male"	"M"	1972847
	"2001"	"2001"	"49 years"	"49"	"Female"	"F"	1981763
	"2001"	"2001"	"49 years"	"49"	"Male"	"M"	1912415
	"2001"	"2001"	"50 years"	"50"	"Female"	"F"	1937183
	"2001"	"2001"	"50 years"	"50"	"Male"	"M"	1858963
	"2001"	"2001"	"51 years"	"51"	"Female"	"F"	1933991
	"2001"	"2001"	"51 years"	"51"	"Male"	"M"	1862989
	"2001"	"2001"	"52 years"	"52"	"Female"	"F"	1867556
	"2001"	"2001"	"52 years"	"52"	"Male"	"M"	1786849
	"2001"	"2001"	"53 years"	"53"	"Female"	"F"	1855738
	"2001"	"2001"	"53 years"	"53"	"Male"	"M"	1775276
	"2001"	"2001"	"54 years"	"54"	"Female"	"F"	1946664
	"2001"	"2001"	"54 years"	"54"	"Male"	"M"	1862076
	"2001"	"2001"	"55 years"	"55"	"Female"	"F"	1464238
	"2001"	"2001"	"55 years"	"55"	"Male"	"M"	1386854
	"2001"	"2001"	"56 years"	"56"	"Female"	"F"	1463829
	"2001"	"2001"	"56 years"	"56"	"Male"	"M"	1383009
	"2001"	"2001"	"57 years"	"57"	"Female"	"F"	1447922
	"2001"	"2001"	"57 years"	"57"	"Male"	"M"	1357485
	"2001"	"2001"	"58 years"	"58"	"Female"	"F"	1500388
	"2001"	"2001"	"58 years"	"58"	"Male"	"M"	1399744
	"2001"	"2001"	"59 years"	"59"	"Female"	"F"	1333019
	"2001"	"2001"	"59 years"	"59"	"Male"	"M"	1232487
	"2001"	"2001"	"60 years"	"60"	"Female"	"F"	1241416
	"2001"	"2001"	"60 years"	"60"	"Male"	"M"	1138884
	"2001"	"2001"	"61 years"	"61"	"Female"	"F"	1213556
	"2001"	"2001"	"61 years"	"61"	"Male"	"M"	1110151
	"2001"	"2001"	"62 years"	"62"	"Female"	"F"	1156768
	"2001"	"2001"	"62 years"	"62"	"Male"	"M"	1056502
	"2001"	"2001"	"63 years"	"63"	"Female"	"F"	1141614
	"2001"	"2001"	"63 years"	"63"	"Male"	"M"	1030410
	"2001"	"2001"	"64 years"	"64"	"Female"	"F"	1080816
	"2001"	"2001"	"64 years"	"64"	"Male"	"M"	966203
	"2001"	"2001"	"65 years"	"65"	"Female"	"F"	1068644
	"2001"	"2001"	"65 years"	"65"	"Male"	"M"	943626
	"2001"	"2001"	"66 years"	"66"	"Female"	"F"	1075042
	"2001"	"2001"	"66 years"	"66"	"Male"	"M"	938399
	"2001"	"2001"	"67 years"	"67"	"Female"	"F"	993065
	"2001"	"2001"	"67 years"	"67"	"Male"	"M"	857420
	"2001"	"2001"	"68 years"	"68"	"Female"	"F"	1001409
	"2001"	"2001"	"68 years"	"68"	"Male"	"M"	851383
	"2001"	"2001"	"69 years"	"69"	"Female"	"F"	996458
	"2001"	"2001"	"69 years"	"69"	"Male"	"M"	836787
	"2001"	"2001"	"70 years"	"70"	"Female"	"F"	994877
	"2001"	"2001"	"70 years"	"70"	"Male"	"M"	822982
	"2001"	"2001"	"71 years"	"71"	"Female"	"F"	1018307
	"2001"	"2001"	"71 years"	"71"	"Male"	"M"	826369
	"2001"	"2001"	"72 years"	"72"	"Female"	"F"	969044
	"2001"	"2001"	"72 years"	"72"	"Male"	"M"	774723
	"2001"	"2001"	"73 years"	"73"	"Female"	"F"	972997
	"2001"	"2001"	"73 years"	"73"	"Male"	"M"	760633
	"2001"	"2001"	"74 years"	"74"	"Female"	"F"	953283
